Plot,Epi,Chip,Length,RidgeW,Temp,DataType,DataNo,Resistance,Ideality,Leakage,Threshold,PowerMax,Rolloff,File,Folder
x,E3,R03C02,400,2.5,45,IV,1,2.87,2.705104699,-1.67E-06,,,,E3_R03C02_Ridge_2.5um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,2.5,45,LIV,1,,,,29.01,26.5507,214.01,E3_R03C02_Ridge_2.5um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,3,25,IV,1,2.61,2.546018114,-1.39E-06,,,,E3_R03C02_Ridge_3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,3,25,LIV,1,,,,23,38.40342,285,E3_R03C02_Ridge_3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,3,38,IV,1,2.61,2.6607393,-1.57E-06,,,,E3_R03C02_Ridge_3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,3,38,LIV,1,,,,29,28.69644,265,E3_R03C02_Ridge_3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,3,45,IV,1,2.63,2.710401176,-1.67E-06,,,,E3_R03C02_Ridge_3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C02,400,3,45,LIV,1,,,,34,23.19808,255,E3_R03C02_Ridge_3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C02
x,E3,R03C10,400,2.5,25,IV,1,2.64,3.604887242,-0.00086724,,,,E3_R03C10_Ridge_2.5um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,2.5,25,LIV,1,,,,21.01,25.56883,234,E3_R03C10_Ridge_2.5um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,2.5,38,IV,1,2.89,3.602934231,-0.00084967,,,,E3_R03C10_Ridge_2.5um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,2.5,38,LIV,1,,,,27,19.28907,205.99,E3_R03C10_Ridge_2.5um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,2.5,45,IV,1,2.83,3.55554527,-0.00084039,,,,E3_R03C10_Ridge_2.5um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,2.5,45,LIV,1,,,,31,15.93736,197,E3_R03C10_Ridge_2.5um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,3,25,IV,1,2.38,3.334356073,-0.000696,,,,E3_R03C10_Ridge_3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,3,25,LIV,1,,,,19,40.07262,271,E3_R03C10_Ridge_3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,3,38,IV,1,2.45,3.311700291,-0.00068138,,,,E3_R03C10_Ridge_3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,3,38,LIV,1,,,,24,33.20253,248,E3_R03C10_Ridge_3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,3,45,IV,1,2.49,3.282675077,-0.00067392,,,,E3_R03C10_Ridge_3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R03C10,400,3,45,LIV,1,,,,28,29.40368,233,E3_R03C10_Ridge_3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R03C10
x,E3,R04C02,400,2,25,IV,1,3.92,2.5508884,-1.55E-06,,,,E3_R04C02_Ridge_2um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2,25,LIV,1,,,,16,28.66384,223,E3_R04C02_Ridge_2um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2,38,IV,1,3.59,2.671374056,-1.71E-06,,,,E3_R04C02_Ridge_2um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2,38,LIV,1,,,,18,24.41015,205,E3_R04C02_Ridge_2um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2,45,IV,1,3.61,2.73056347,-1.82E-06,,,,E3_R04C02_Ridge_2um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2,45,LIV,1,,,,22,21.88134,195,E3_R04C02_Ridge_2um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.3,25,IV,1,3.39,2.536906511,-1.59E-06,,,,E3_R04C02_Ridge_2.3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.3,25,LIV,1,,,,18,23.803,204,E3_R04C02_Ridge_2.3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.3,38,IV,1,3.14,2.653528665,-1.72E-06,,,,E3_R04C02_Ridge_2.3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.3,38,LIV,1,,,,28,18.94007,185,E3_R04C02_Ridge_2.3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.3,45,IV,1,3.19,2.708125625,-1.82E-06,,,,E3_R04C02_Ridge_2.3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.3,45,LIV,1,,,,33,15.91208,176,E3_R04C02_Ridge_2.3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.5,25,IV,1,3.13,2.518071946,-1.54E-06,,,,E3_R04C02_Ridge_2.5um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.5,25,LIV,1,,,,18,37.48843,270,E3_R04C02_Ridge_2.5um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.5,38,IV,1,2.95,2.626300628,-1.66E-06,,,,E3_R04C02_Ridge_2.5um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.5,38,LIV,1,,,,22,31.95339,245,E3_R04C02_Ridge_2.5um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.5,45,IV,1,3.02,2.683953434,-1.76E-06,,,,E3_R04C02_Ridge_2.5um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,2.5,45,LIV,1,,,,25,29.05665,236,E3_R04C02_Ridge_2.5um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,3,25,IV,1,2.79,2.508459041,-1.64E-06,,,,E3_R04C02_Ridge_3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,3,25,LIV,1,,,,26,30.55514,300,E3_R04C02_Ridge_3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,3,38,IV,1,2.69,2.631725998,-1.71E-06,,,,E3_R04C02_Ridge_3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,3,38,LIV,1,,,,33,21.17997,217,E3_R04C02_Ridge_3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,3,45,IV,1,2.69,2.677427552,-1.83E-06,,,,E3_R04C02_Ridge_3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C02,400,3,45,LIV,1,,,,39,17.54004,185,E3_R04C02_Ridge_3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C02
x,E3,R04C10,400,2.3,25,IV,1,3.19,2.845786689,-5.18E-05,,,,E3_R04C10_Ridge_2.3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.3,25,LIV,1,,,,22,30.79376,242,E3_R04C10_Ridge_2.3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.3,38,IV,1,3.28,2.916392865,-5.39E-05,,,,E3_R04C10_Ridge_2.3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.3,38,LIV,1,,,,29,25.02723,220.99,E3_R04C10_Ridge_2.3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.3,45,IV,1,3.36,2.93548188,-5.57E-05,,,,E3_R04C10_Ridge_2.3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.3,45,LIV,1,,,,34,21.793,210,E3_R04C10_Ridge_2.3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.5,25,IV,1,2.91,2.79258322,-5.07E-05,,,,E3_R04C10_Ridge_2.5um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.5,25,LIV,1,,,,18,34.67188,247,E3_R04C10_Ridge_2.5um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.5,38,IV,1,2.97,2.84884653,-5.20E-05,,,,E3_R04C10_Ridge_2.5um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.5,38,LIV,1,,,,23,28.15549,227,E3_R04C10_Ridge_2.5um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.5,45,IV,1,3,2.878722502,-5.25E-05,,,,E3_R04C10_Ridge_2.5um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,2.5,45,LIV,1,,,,26,24.63402,215,E3_R04C10_Ridge_2.5um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,3,25,IV,1,2.58,2.769888052,-5.01E-05,,,,E3_R04C10_Ridge_3um_L_400um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,3,25,LIV,1,,,,31,28.57103,243,E3_R04C10_Ridge_3um_L_400um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,3,38,IV,1,2.65,2.827249736,-5.22E-05,,,,E3_R04C10_Ridge_3um_L_400um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,3,38,LIV,1,,,,42,20.5217,222,E3_R04C10_Ridge_3um_L_400um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,3,45,IV,1,2.71,2.837316519,-5.30E-05,,,,E3_R04C10_Ridge_3um_L_400um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R04C10,400,3,45,LIV,1,,,,50,15.81714,208,E3_R04C10_Ridge_3um_L_400um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/400um/R04C10
x,E3,R03C04,700,2.3,25,IV,1,2.54,2.558197011,-2.66E-06,,,,E3_R03C04_Ridge_2.3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.3,25,LIV,1,,,,20.99,47.92745,457,E3_R03C04_Ridge_2.3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.3,38,IV,1,2.33,2.507103263,-2.78E-06,,,,E3_R03C04_Ridge_2.3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.3,38,LIV,1,,,,26,39.3559,420,E3_R03C04_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.3,45,IV,1,2.14,2.539636825,-2.93E-06,,,,E3_R03C04_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.3,45,LIV,1,,,,28,36.34853,403,E3_R03C04_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.5,25,IV,1,2.06,2.350153645,-2.64E-06,,,,E3_R03C04_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.5,25,LIV,1,,,,26,41.41322,444,E3_R03C04_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.5,38,IV,1,2.42,2.540945565,-2.81E-06,,,,E3_R03C04_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.5,38,LIV,1,,,,34,31.35648,422,E3_R03C04_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.5,45,IV,1,2.45,2.593006831,-3.03E-06,,,,E3_R03C04_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,2.5,45,LIV,1,,,,37,28.96741,385,E3_R03C04_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,3,25,IV,1,1.81,2.3190771,-2.70E-06,,,,E3_R03C04_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,3,25,LIV,1,,,,29,45.16485,479.99,E3_R03C04_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,3,38,IV,1,2.16,2.492095987,-2.91E-06,,,,E3_R03C04_Ridge_3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,3,38,LIV,1,,,,35,36.28097,470,E3_R03C04_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,3,45,IV,1,2.08,2.539631595,-2.86E-06,,,,E3_R03C04_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R03C04,700,3,45,LIV,1,,,,39,31.5426,459,E3_R03C04_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R03C04
x,E3,R04C12,700,2.3,25,IV,1,2.18,3.071534492,-0.000496056,,,,E3_R04C12_Ridge_2.3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.3,25,LIV,1,,,,19,45.86682,438,E3_R04C12_Ridge_2.3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.3,38,IV,1,2.04,3.000389735,-0.00048387,,,,E3_R04C12_Ridge_2.3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.3,38,LIV,1,,,,23,40.64622,417,E3_R04C12_Ridge_2.3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.3,45,IV,1,2.09,2.933009631,-0.000476837,,,,E3_R04C12_Ridge_2.3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.3,45,LIV,1,,,,26,37.00293,403,E3_R04C12_Ridge_2.3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.5,25,IV,1,1.96,3.110094457,-0.000508683,,,,E3_R04C12_Ridge_2.5um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.5,25,LIV,1,,,,23,40.02639,473,E3_R04C12_Ridge_2.5um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.5,38,IV,1,1.87,3.044911225,-0.000496317,,,,E3_R04C12_Ridge_2.5um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.5,38,LIV,1,,,,29,35.20909,443.99,E3_R04C12_Ridge_2.5um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.5,45,IV,1,1.96,3.003413895,-0.000483249,,,,E3_R04C12_Ridge_2.5um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,2.5,45,LIV,1,,,,34,32.16837,430,E3_R04C12_Ridge_2.5um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,3,25,IV,1,1.75,2.863641971,-0.000391284,,,,E3_R04C12_Ridge_3um_L_700um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,3,25,LIV,1,,,,24,43.66363,449,E3_R04C12_Ridge_3um_L_700um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,3,38,IV,1,1.79,2.78707387,-0.000381148,,,,E3_R04C12_Ridge_3um_L_700um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,3,38,LIV,1,,,,31,38.92424,396,E3_R04C12_Ridge_3um_L_700um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,3,45,IV,1,2.42,2.190421158,-0.000371712,,,,E3_R04C12_Ridge_3um_L_700um_T_45C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E3,R04C12,700,3,45,LIV,1,,,,34,36.42653,396,E3_R04C12_Ridge_3um_L_700um_T_45C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E3/DOE 1/Mounted/LIV/700um/R04C12
x,E4,R04C01,250,2.5,25,IV,1,5.68,3.574175211,-0.00029762,,,,E4_R04C01_Ridge_2.5um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,2.5,25,LIV,1,,,,53,3.100601,113,E4_R04C01_Ridge_2.5um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,2.5,38,IV,1,5.86,3.594741034,-0.000302976,,,,E4_R04C01_Ridge_2.5um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,2.5,38,LIV,1,,,,,0.06590239,89,E4_R04C01_Ridge_2.5um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,3,25,IV,1,4.64,3.4574286,-0.00028522,,,,E4_R04C01_Ridge_3um_L_250um_T_25C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,3,25,LIV,1,,,,48,5.732107,121,E4_R04C01_Ridge_3um_L_250um_T_25C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,3,38,IV,1,4.85,3.472010667,-0.000290062,,,,E4_R04C01_Ridge_3um_L_250um_T_38C_IV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
x,E4,R04C01,250,3,38,LIV,1,,,,,0.08010275,89,E4_R04C01_Ridge_3um_L_250um_T_38C_LIV_1.csv,C:/Users/carlos.reyes/Desktop/Projects/TQW/Data/E4/DOE 1/Mounted/LIV/250um/R04C01
